	0	1	2
0	3.41925060705	0.146942165494	5.05954160165
1	3.39857425576	0.4381689172	5.11494334567
2	3.56935666079	0.412300861023	5.27935533922
3	3.42240962146	0.518837161352	5.15358977167
4	3.46726403309	0.19796969465	5.10433388178
5	3.14673161791	0.683806990312	4.68148797284
6	3.51650264366	0.415201156068	5.21147652155
7	3.33654987021	0.0599332962551	5.00252706223
8	3.57233779121	0.800994382003	5.32798106899
9	3.35837670143	0.36659514454	5.06790864765
10	3.32449130782	0.487844237437	4.89806762734
11	3.31126871762	0.25138019015	4.99668449631
12	3.46661271937	0.491926823826	5.19103611581
13	3.9057836194	0.909061054055	5.65173593806
14	3.64664899701	1.02019213877	5.1080445489
15	3.49427880846	1.21309191737	4.88564095433
16	3.49524800047	0.662413767973	5.03090586778
17	3.38444981057	0.150970195734	5.02342021859
18	3.11245943686	0.828487779029	4.6179299484
19	3.37738931496	0.398988721645	4.97213426142
20	3.07471224003	0.461727192182	4.69557609916
21	3.3150658833	0.337627013137	4.92368210076
22	3.93167253308	0.644353940005	5.59713396188
23	3.01233762046	0.379462778148	4.68193765082
24	3.06241269068	0.48455340263	4.7509570402
25	3.19414543132	0.44180538702	4.90772893751
26	3.1796708905	0.207826851008	4.84545507698
27	3.30941723809	0.218155907552	4.93969029051
28	3.37648183063	0.209742699515	5.01833618453
29	3.31272968104	0.40198507435	5.02954566933
30	3.26550651176	0.40495925721	4.98608729185
31	3.18083736251	0.425666536152	4.79550372283
32	3.53142352787	0.724425289454	5.06520775881
33	3.57102820708	0.928219801556	5.04438334428
34	3.35837670143	0.36659514454	5.06790864765
35	3.56904033423	0.345241944149	5.25071555604
36	3.43783275752	0.528764597907	5.02368214276
37	3.35837670143	0.36659514454	5.06790864765
38	3.66205264197	0.755507776267	5.40750094609
39	3.3109277334	0.111319360401	4.96641490497
40	3.49764674865	0.191812408358	5.14520862018
41	3.60850034139	1.2393514433	5.38423753659
42	3.68120560603	0.666027026479	5.4084741654
43	3.14278239232	0.389861513874	4.78803477518
44	3.00585190613	0.607611718123	4.59828493862
45	3.3946804502	0.473700327211	5.11844067105
46	3.32788568027	0.41855943425	4.92421654553
47	3.51879523063	0.467324298534	5.23766854098
48	3.34104250742	0.411329551576	4.9285968066
49	3.40601704828	0.141393069137	5.08216832691
50	1.22697524923	3.97889331347	1.25489070939
51	0.68414099964	3.57569461783	1.44477758547
52	1.17527644146	4.13182671466	1.01903626189
53	0.731536521017	3.0067244636	2.45978457719
54	0.638534514919	3.74512910325	1.35200169647
55	0.269378982885	3.34604124302	1.88009326697
56	0.764526337212	3.7414959575	1.28902784989
57	1.58388574988	2.23382899972	3.37155487446
58	0.755827171938	3.70928456714	1.41123803725
59	0.859848376151	2.79706846538	2.58955658832
60	1.53611907436	2.5937602048	3.27864111098
61	0.324261748564	3.16815277409	1.90055757965
62	0.808413742063	3.07805003208	2.38073698406
63	0.396741409608	3.64323921806	1.45909602797
64	0.872695419081	2.50973942871	2.60303732668
65	0.87306497798	3.5954404459	1.50822766601
66	0.412291633749	3.36487622358	1.8538759278
67	0.53579955716	2.94380570011	2.2551725708
68	0.636763898338	3.70189032793	1.74778450975
69	0.712549174965	2.8039957204	2.49557780629
70	0.709373101908	3.79431047754	1.37094403045
71	0.463490130355	3.0207932733	2.06563693704
72	0.693739658546	3.98757971707	1.29106775797
73	0.436611443448	3.60060994833	1.57547425037
74	0.545938556422	3.37188256023	1.70495042616
75	0.743130174179	3.55977415014	1.52298638688
76	0.98798452595	4.00819061423	1.18965415492
77	1.06739834643	4.20328347842	0.846362593626
78	0.21993519053	3.47148268035	1.61913334775
79	1.02437260309	2.42231129296	2.7786807089
80	0.863965279489	2.73312861022	2.64406249586
81	0.975663812555	2.61755458396	2.7556665366
82	0.557630821597	2.82736485088	2.32254695899
83	0.733957811239	4.0697410237	1.22324553541
84	0.575003958725	3.33538483537	1.99420559514
85	0.687902753091	3.47050313355	1.61049621575
86	0.927005517766	3.87556344291	1.19803047053
87	0.614594440866	3.55803204033	1.81572463652
88	0.508302555604	2.93107352347	2.20430515556
89	0.629119100705	2.9382293988	2.40438484482
90	0.487902559317	3.23221162673	2.14635876677
91	0.382669575695	3.54152396575	1.52402277849
92	0.491853509828	2.9402027141	2.26286105764
93	1.54856349802	2.27868207524	3.3364830456
94	0.385608698914	3.07720522553	2.16211717826
95	0.442846952702	3.0093175306	2.11299566789
96	0.344987897358	3.05790647339	2.07973003255
97	0.372416525786	3.29423617854	1.76829181859
98	1.66064033636	1.98584792973	3.44291999049
99	0.383931955036	2.98784069187	2.16527940531
100	2.04457990108	5.2300279158	0.777318709881
101	0.85382471815	4.13627755355	1.29757391348
102	2.05245341882	5.26140589577	0.30610138997
103	1.33089245014	4.63361543506	0.652939231391
104	1.72813078329	5.00335807234	0.384588854828
105	2.87401885715	6.06026336061	1.14225684175
106	1.07101875121	3.49158875013	2.41083369679
107	2.39730706532	5.59810610832	0.785736769833
108	1.67668563358	4.99343488993	0.654549389311
109	2.54158647514	5.60613877816	0.843559599426
110	1.17541366952	4.31086905391	0.745522182165
111	1.13563277983	4.46273369136	0.752898370086
112	1.59322675349	4.80907392332	0.259580953593
113	0.889173522182	4.11232197183	1.48572617648
114	1.20227628365	4.34524935993	1.30303821404
115	1.42273607519	4.57523682447	0.682883328168
116	1.33403965856	4.59534460079	0.509915532628
117	3.20105585468	6.21652571779	1.47791216814
118	3.2075994246	6.45786280436	1.52971038122
119	0.826174942987	4.06846310048	1.53708992234
120	1.91251832063	5.07992047182	0.269528160612
121	0.818919747319	3.95277016787	1.53349039703
122	2.97944309653	6.17566126014	1.31149298527
123	0.742695963692	4.05181342117	1.10668454969
124	1.7584773117	4.92666134416	0.276278192931
125	2.14580999166	5.27802917764	0.527669312209
126	0.625261651786	3.91887636957	1.20765678197
127	0.702289255016	3.94953060502	1.16212743114
128	1.46639250268	4.78292713722	0.546291957699
129	1.93773659225	5.0624097029	0.594282546565
130	2.31885341612	5.50890116085	0.731266498973
131	3.07340053408	5.99739876947	1.43802245715
132	1.51444140803	4.82261256997	0.560557202015
133	0.815366850526	4.10541008914	1.05631592059
134	1.23209127397	4.50652770989	1.12133058081
135	2.6381170957	5.75777665423	0.953118514691
136	1.72401927361	4.84041237913	0.733063620341
137	1.31541133183	4.55574274954	0.579031094424
138	0.610116755855	3.83572574619	1.29960040737
139	1.60532898979	4.75659458016	0.347946090644
140	1.77481953766	4.97248348414	0.389349197744
141	1.53937058911	4.59738969416	0.684038439898
142	0.85382471815	4.13627755355	1.29757391348
143	2.0076427851	5.21259935157	0.309521120604
144	1.94554508598	5.09085375944	0.509399189856
145	1.44957742596	4.60751473139	0.611738814145
146	0.897478836646	4.21459274426	1.10072376089
147	1.17993324208	4.40998775509	0.653342142892
148	1.50889316547	4.59839015309	0.83572417881
149	0.834527413667	4.07622276133	1.18054989769
